cr_4026.jpg,"[111, 53, 38, 50]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4027.jpg,"[217, 67, 34, 53]",Negroid,20-30s,Neutral,Male,mid-dark,unmasked
cr_4030.jpg,"[165, 31, 51, 70]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4035.jpg,"[265, 25, 26, 43]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4035.jpg,"[131, 25, 27, 38]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4037.jpg,"[179, 75, 28, 40]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4040.jpg,"[99, 75, 42, 53]",Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
cr_4040.jpg,"[254, 54, 45, 85]",Negroid,20-30s,Neutral,Male,mid-dark,unmasked
cr_4041.jpg,"[109, 48, 95, 120]",Negroid,20-30s,Happiness,Male,dark,masked
cr_4042.jpg,"[236, 65, 101, 155]",Negroid,20-30s,Happiness,Male,dark,masked
cr_4046.jpg,"[50, 50, 45, 62]",Negroid,20-30s,Fear,Male,dark,masked
cr_4047.jpg,"[226, 79, 43, 51]",Negroid,20-30s,Happiness,Male,mid-dark,unmasked
cr_4047.jpg,"[114, 54, 42, 51]",Negroid,20-30s,Happiness,Male,dark,unmasked
cr_4048.jpg,"[0, 137, 28, 56]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4048.jpg,"[144, 4, 47, 56]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4049.jpg,"[307, 41, 49, 63]",Negroid,Teenager,Neutral,Male,dark,unmasked
cr_4049.jpg,"[217, 102, 48, 69]",Negroid,Teenager,Sadness,Male,dark,unmasked
cr_4049.jpg,"[133, 59, 51, 70]",Negroid,Teenager,Neutral,Male,mid-dark,unmasked
cr_4049.jpg,"[31, 66, 58, 71]",Negroid,Teenager,Sadness,Male,dark,unmasked
cr_4053.jpg,"[74, 40, 36, 53]",Negroid,20-30s,Happiness,Female,dark,masked
cr_4056.jpg,"[143, 106, 63, 83]",Negroid,Teenager,Happiness,Male,mid-dark,masked
cr_4058.jpg,"[102, 42, 51, 48]",Negroid,20-30s,Neutral,Male,dark,unmasked
cr_4060.jpg,"[209, 95, 14, 17]",Negroid,20-30s,Neutral,Male,mid-dark,unmasked
cr_4061.jpg,"[115, 92, 91, 120]",Mongoloid,20-30s,Anger,Male,mid-dark,unmasked
cr_4064.jpg,"[226, 76, 56, 70]",Negroid,Kid,Sadness,Male,mid-dark,masked
cr_4064.jpg,"[40, 86, 54, 64]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4067.jpg,"[144, 63, 87, 147]",Negroid,Teenager,Neutral,Male,mid-dark,masked
cr_4072.jpg,"[133, 57, 115, 166]",Negroid,20-30s,Happiness,Male,dark,unmasked
cr_4073.jpg,"[188, 26, 71, 121]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4073.jpg,"[158, 53, 35, 49]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4073.jpg,"[49, 87, 40, 56]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4074.jpg,"[220, 77, 37, 57]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4075.jpg,"[171, 30, 35, 45]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4076.jpg,"[108, 121, 25, 38]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4077.jpg,"[45, 42, 80, 112]",Negroid,Teenager,Neutral,Male,light,masked
cr_4078.jpg,"[184, 56, 36, 50]",Negroid,Teenager,Neutral,Male,mid-dark,masked
cr_4081.jpg,"[165, 35, 49, 70]",Negroid,20-30s,Anger,Male,dark,masked
cr_4082.jpg,"[195, 70, 29, 39]",Negroid,20-30s,Happiness,Female,mid-dark,masked
cr_4082.jpg,"[252, 30, 36, 53]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4084.jpg,"[117, 35, 33, 50]",Caucasian,20-30s,Neutral,Male,mid-light,masked
cr_4084.jpg,"[244, 27, 33, 47]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4085.jpg,"[184, 68, 42, 58]",Negroid,Teenager,Neutral,Male,mid-dark,masked
cr_4086.jpg,"[267, 61, 59, 82]",Negroid,Teenager,Neutral,Male,mid-dark,masked
cr_4086.jpg,"[158, 70, 60, 76]",Negroid,Teenager,Neutral,Female,dark,masked
cr_4087.jpg,"[211, 39, 50, 66]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4088.jpg,"[237, 115, 33, 46]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4090.jpg,"[66, 65, 51, 73]",Negroid,40-50s,Neutral,Male,dark,masked
cr_4091.jpg,"[159, 64, 53, 75]",Negroid,40-50s,Neutral,Male,dark,unmasked
cr_4092.jpg,"[203, 30, 52, 80]",Negroid,40-50s,Neutral,Male,dark,masked
cr_4093.jpg,"[103, 26, 54, 76]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4096.jpg,"[188, 71, 60, 79]",Negroid,20-30s,Neutral,Male,mid-light,masked
cr_4097.jpg,"[251, 18, 48, 70]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4099.jpg,"[289, 78, 55, 80]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4099.jpg,"[43, 69, 75, 96]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4103.jpg,"[109, 73, 43, 57]",Negroid,20-30s,Neutral,Male,mid-dark,unmasked
cr_4103.jpg,"[225, 49, 73, 81]",Negroid,20-30s,Happiness,Female,mid-dark,unmasked
cr_4104.jpg,"[89, 72, 46, 51]",Caucasian,20-30s,Neutral,Male,mid-light,masked
cr_4104.jpg,"[264, 108, 36, 48]",Negroid,Kid,Fear,Female,dark,unmasked
cr_4105.jpg,"[151, 83, 70, 92]",Mongoloid,Teenager,Neutral,Male,mid-dark,masked
cr_4106.jpg,"[156, 103, 55, 74]",Negroid,20-30s,Happiness,Female,mid-dark,unmasked
cr_4110.jpg,"[156, 38, 59, 78]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4110.jpg,"[256, 57, 58, 77]",Mongoloid,20-30s,Neutral,Male,mid-light,masked
cr_4113.jpg,"[210, 87, 13, 16]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4113.jpg,"[121, 85, 13, 16]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4113.jpg,"[191, 95, 12, 16]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4114.jpg,"[97, 92, 69, 101]",Caucasian,Kid,Neutral,Female,light,masked
cr_4114.jpg,"[256, 54, 72, 99]",Negroid,Teenager,Neutral,Female,mid-dark,masked
cr_4115.jpg,"[264, 83, 26, 31]",Negroid,Teenager,Neutral,Male,mid-dark,masked
cr_4117.jpg,"[81, 14, 18, 27]",Negroid,20-30s,Happiness,Male,mid-dark,unmasked
cr_4118.jpg,"[217, 32, 97, 135]",Negroid,20-30s,Happiness,Male,mid-dark,masked
cr_4119.jpg,"[101, 80, 13, 35]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4119.jpg,"[153, 26, 19, 28]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4122.jpg,"[110, 63, 130, 137]",Caucasian,Teenager,Fear,Male,mid-dark,unmasked
cr_4123.jpg,"[156, 29, 99, 143]",Negroid,20-30s,Happiness,Male,dark,unmasked
cr_4126.jpg,"[184, 68, 36, 53]",Negroid,Teenager,Happiness,Male,mid-dark,unmasked
cr_4128.jpg,"[158, 19, 102, 111]",Caucasian,20-30s,Neutral,Male,mid-light,masked
cr_4130.jpg,"[197, 31, 30, 43]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4130.jpg,"[83, 58, 49, 61]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4131.jpg,"[123, 48, 37, 52]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4131.jpg,"[270, 33, 31, 33]",Negroid,20-30s,Neutral,Female,dark,masked
cr_4132.jpg,"[54, 44, 79, 115]",Negroid,Teenager,Neutral,Male,mid-dark,unmasked
cr_4133.jpg,"[200, 44, 32, 32]",Negroid,Teenager,Neutral,Male,mid-dark,unmasked
cr_4134.jpg,"[111, 55, 51, 63]",Mongoloid,Teenager,Neutral,Male,mid-dark,masked
cr_4134.jpg,"[267, 77, 49, 64]",Negroid,20-30s,Neutral,Male,dark,unmasked
cr_4136.jpg,"[289, 52, 30, 41]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4136.jpg,"[198, 125, 26, 29]",Caucasian,Baby,Fear,Female,light,unmasked
cr_4136.jpg,"[126, 82, 31, 38]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4141.jpg,"[181, 107, 40, 46]",Mongoloid,40-50s,Neutral,Male,mid-light,masked
cr_4141.jpg,"[95, 86, 35, 45]",Mongoloid,40-50s,Anger,Male,mid-light,unmasked
cr_4141.jpg,"[243, 106, 31, 39]",Mongoloid,20-30s,Neutral,Female,mid-dark,masked
cr_4141.jpg,"[355, 136, 29, 32]",Negroid,20-30s,Neutral,Female,dark,unmasked
cr_4144.jpg,"[68, 75, 36, 44]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4144.jpg,"[229, 62, 30, 44]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4144.jpg,"[271, 72, 43, 56]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4144.jpg,"[127, 63, 34, 44]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4144.jpg,"[180, 64, 20, 24]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4145.jpg,"[130, 25, 28, 55]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4145.jpg,"[191, 64, 35, 49]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4147.jpg,"[51, 102, 28, 30]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4148.jpg,"[169, 56, 63, 87]",Negroid,40-50s,Neutral,Male,mid-dark,masked
cr_4154.jpg,"[181, 34, 28, 37]",Negroid,Senior,Neutral,Male,dark,unmasked
cr_4154.jpg,"[291, 54, 22, 32]",Caucasian,Senior,Neutral,Female,light,unmasked
cr_4154.jpg,"[350, 39, 23, 30]",Caucasian,Senior,Neutral,Female,light,unmasked
cr_4154.jpg,"[70, 107, 26, 37]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4156.jpg,"[212, 39, 69, 97]",Negroid,Teenager,Neutral,Male,dark,unmasked
cr_4156.jpg,"[364, 146, 26, 87]",Caucasian,Kid,Neutral,Male,dark,unmasked
cr_4157.jpg,"[174, 42, 52, 75]",Negroid,Teenager,Anger,Male,mid-dark,masked
cr_4158.jpg,"[259, 88, 39, 41]",Negroid,Teenager,Sadness,Male,dark,unmasked
cr_4158.jpg,"[103, 159, 20, 25]",Negroid,Teenager,Sadness,Female,mid-dark,unmasked
cr_4160.jpg,"[115, 55, 94, 112]",Negroid,40-50s,Neutral,Male,mid-dark,masked
cr_4161.jpg,"[118, 40, 31, 39]",Negroid,20-30s,Happiness,Male,mid-dark,unmasked
cr_4162.jpg,"[313, 93, 69, 99]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4163.jpg,"[172, 28, 53, 75]",Negroid,Senior,Neutral,Male,dark,unmasked
cr_4164.jpg,"[246, 24, 43, 61]",Caucasian,20-30s,Happiness,Male,mid-light,unmasked
cr_4164.jpg,"[104, 76, 41, 55]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4165.jpg,"[133, 14, 30, 48]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4168.jpg,"[2, 34, 172, 230]",Caucasian,Kid,Neutral,Male,light,masked
cr_4169.jpg,"[272, 53, 90, 88]",Negroid,20-30s,Sadness,Male,mid-dark,unmasked
cr_4170.jpg,"[53, 9, 22, 31]",Caucasian,40-50s,Anger,Male,mid-light,unmasked
cr_4171.jpg,"[82, 55, 65, 89]",Negroid,20-30s,Anger,Male,mid-dark,masked
cr_4172.jpg,"[184, 38, 61, 78]",Negroid,20-30s,Surprise,Male,mid-dark,unmasked
cr_4176.jpg,"[175, 69, 44, 59]",Caucasian,20-30s,Happiness,Male,light,masked
cr_4181.jpg,"[148, 37, 35, 51]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4183.jpg,"[173, 37, 56, 82]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4184.jpg,"[374, 73, 50, 63]",Negroid,20-30s,Happiness,Female,mid-dark,masked
cr_4184.jpg,"[324, 77, 46, 63]",Negroid,20-30s,Happiness,Male,mid-dark,masked
cr_4185.jpg,"[189, 25, 90, 120]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4189.jpg,"[165, 166, 35, 48]",Mongoloid,Kid,Anger,Female,mid-light,unmasked
cr_4189.jpg,"[62, 16, 43, 59]",Mongoloid,20-30s,Happiness,Male,mid-light,unmasked
cr_4189.jpg,"[181, 67, 41, 56]",Mongoloid,Senior,Happiness,Male,mid-dark,unmasked
cr_4189.jpg,"[284, 13, 52, 60]",Caucasian,40-50s,Happiness,Male,light,unmasked
cr_4190.jpg,"[321, 24, 36, 51]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4192.jpg,"[184, 58, 51, 69]",Negroid,20-30s,Happiness,Male,dark,masked
cr_4197.jpg,"[352, 112, 12, 14]",Caucasian,20-30s,Happiness,Male,mid-dark,unmasked
cr_4197.jpg,"[205, 99, 12, 15]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4199.jpg,"[242, 36, 52, 68]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4202.jpg,"[163, 25, 47, 62]",Caucasian,20-30s,Anger,Female,light,masked
cr_4202.jpg,"[47, 59, 34, 43]",Negroid,20-30s,Anger,Male,dark,masked
cr_4202.jpg,"[294, 79, 35, 47]",Negroid,20-30s,Anger,Female,mid-dark,masked
cr_4203.jpg,"[169, 55, 52, 62]",Negroid,20-30s,Sadness,Male,dark,masked
cr_4203.jpg,"[252, 64, 40, 48]",Caucasian,20-30s,Neutral,Male,mid-light,masked
cr_4204.jpg,"[274, 131, 18, 25]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4204.jpg,"[89, 142, 18, 20]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4205.jpg,"[151, 42, 90, 118]",Negroid,20-30s,Happiness,Male,mid-dark,masked
cr_4206.jpg,"[150, 51, 57, 60]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4208.jpg,"[94, 8, 110, 148]",Negroid,20-30s,Sadness,Male,dark,masked
cr_4212.jpg,"[144, 28, 51, 78]",Negroid,20-30s,Happiness,Male,mid-dark,unmasked
cr_4213.jpg,"[264, 128, 29, 32]",Caucasian,20-30s,Neutral,Male,mid-light,masked
cr_4213.jpg,"[305, 67, 20, 35]",Caucasian,20-30s,Neutral,Female,mid-light,masked
cr_4213.jpg,"[150, 107, 26, 33]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4213.jpg,"[61, 121, 19, 30]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4217.jpg,"[76, 32, 19, 28]",Negroid,Teenager,Anger,Male,mid-dark,masked
cr_4218.jpg,"[244, 24, 18, 29]",Negroid,40-50s,Neutral,Male,mid-dark,masked
cr_4218.jpg,"[119, 31, 20, 30]",Caucasian,40-50s,Neutral,Male,light,masked
cr_4219.jpg,"[186, 35, 81, 115]",Caucasian,20-30s,Sadness,Female,mid-light,masked
cr_4220.jpg,"[110, 34, 47, 67]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4221.jpg,"[100, 74, 25, 24]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4222.jpg,"[314, 16, 104, 135]",Negroid,20-30s,Happiness,Female,mid-dark,masked
cr_4222.jpg,"[189, 60, 109, 160]",Negroid,20-30s,Happiness,Male,mid-dark,masked
cr_4222.jpg,"[14, 54, 123, 167]",Caucasian,Senior,Happiness,Female,light,masked
cr_4224.jpg,"[212, 63, 109, 138]",Negroid,Kid,Fear,Male,dark,masked
cr_4234.jpg,"[111, 32, 74, 115]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4236.jpg,"[122, 40, 133, 193]",Negroid,Teenager,Happiness,Male,mid-dark,unmasked
cr_4237.jpg,"[119, 40, 59, 80]",Caucasian,Senior,Neutral,Male,light,masked
cr_4239.jpg,"[187, 59, 75, 106]",Negroid,20-30s,Neutral,Female,dark,masked
cr_4239.jpg,"[63, 47, 70, 98]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4240.jpg,"[172, 23, 103, 136]",Negroid,40-50s,Happiness,Male,dark,masked
cr_4241.jpg,"[185, 45, 131, 197]",Negroid,20-30s,Sadness,Male,dark,masked
cr_4242.jpg,"[185, 52, 91, 111]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4243.jpg,"[86, 49, 16, 15]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4243.jpg,"[120, 38, 13, 20]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4244.jpg,"[310, 71, 17, 22]",Negroid,20-30s,Neutral,Male,dark,unmasked
cr_4244.jpg,"[178, 87, 13, 16]",Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
cr_4244.jpg,"[101, 75, 18, 36]",Negroid,20-30s,Neutral,Male,mid-dark,unmasked
cr_4245.jpg,"[282, 82, 38, 50]",Caucasian,20-30s,Happiness,Female,light,masked
cr_4245.jpg,"[219, 57, 42, 54]",Mongoloid,20-30s,Happiness,Male,light,masked
cr_4245.jpg,"[109, 76, 42, 54]",Caucasian,20-30s,Happiness,Female,light,masked
cr_4245.jpg,"[173, 64, 43, 64]",Negroid,20-30s,Happiness,Male,dark,masked
cr_4245.jpg,"[142, 29, 38, 52]",Caucasian,20-30s,Happiness,Male,light,masked
cr_4247.jpg,"[59, 77, 30, 40]",Caucasian,20-30s,Anger,Male,mid-dark,masked
cr_4248.jpg,"[144, 23, 35, 47]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4250.jpg,"[172, 78, 45, 60]",Negroid,Teenager,Happiness,Male,mid-dark,unmasked
cr_4253.jpg,"[138, 36, 61, 75]",Negroid,Senior,Sadness,Male,dark,unmasked
cr_4255.jpg,"[197, 81, 42, 40]",Caucasian,20-30s,Neutral,Female,light,unmasked
cr_4255.jpg,"[83, 39, 43, 50]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4255.jpg,"[239, 106, 33, 39]",Caucasian,Kid,Fear,Male,light,unmasked
cr_4257.jpg,"[210, 35, 67, 89]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4258.jpg,"[180, 23, 53, 83]",Negroid,20-30s,Surprise,Male,mid-dark,masked
cr_4260.jpg,"[103, 73, 60, 76]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4260.jpg,"[235, 25, 59, 61]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4262.jpg,"[277, 77, 14, 16]",Negroid,20-30s,Neutral,Male,dark,unmasked
cr_4262.jpg,"[55, 92, 15, 14]",Negroid,20-30s,Happiness,Female,mid-dark,unmasked
cr_4262.jpg,"[162, 71, 15, 20]",Negroid,20-30s,Neutral,Male,mid-dark,unmasked
cr_4263.jpg,"[115, 80, 42, 61]",Negroid,20-30s,Neutral,Female,light,masked
cr_4264.jpg,"[144, 23, 52, 64]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4265.jpg,"[113, 57, 38, 52]",Negroid,20-30s,Neutral,Male,dark,unmasked
cr_4267.jpg,"[79, 0, 48, 36]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4268.jpg,"[177, 52, 50, 68]",Negroid,20-30s,Happiness,Male,dark,masked
cr_4269.jpg,"[230, 67, 57, 66]",Negroid,20-30s,Sadness,Male,dark,masked
cr_4270.jpg,"[189, 43, 53, 77]",Negroid,40-50s,Happiness,Male,mid-dark,masked
cr_4272.jpg,"[156, 83, 107, 113]",Negroid,20-30s,Anger,Male,mid-dark,masked
cr_4274.jpg,"[69, 46, 30, 37]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4279.jpg,"[257, 68, 27, 38]",Negroid,20-30s,Happiness,Male,mid-dark,masked
cr_4281.jpg,"[158, 61, 80, 90]",Caucasian,40-50s,Happiness,Male,mid-dark,unmasked
cr_4282.jpg,"[245, 30, 36, 49]",Negroid,40-50s,Anger,Male,dark,unmasked
cr_4283.jpg,"[212, 47, 27, 38]",Negroid,40-50s,Anger,Male,dark,masked
cr_4283.jpg,"[97, 60, 31, 44]",Caucasian,20-30s,Neutral,Male,light,masked
cr_4283.jpg,"[254, 79, 27, 37]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4283.jpg,"[139, 79, 22, 35]",Caucasian,20-30s,Neutral,Female,light,masked
cr_4289.jpg,"[242, 33, 33, 48]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4291.jpg,"[14, 93, 29, 42]",Caucasian,Teenager,Neutral,Female,mid-dark,masked
cr_4291.jpg,"[111, 100, 30, 31]",Caucasian,40-50s,Anger,Male,mid-light,masked
cr_4295.jpg,"[159, 82, 69, 95]",Negroid,20-30s,Happiness,Male,dark,unmasked
cr_4300.jpg,"[166, 35, 72, 96]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4301.jpg,"[95, 59, 43, 56]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4302.jpg,"[174, 42, 52, 75]",Negroid,20-30s,Anger,Male,mid-dark,masked
cr_4303.jpg,"[211, 70, 30, 40]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4303.jpg,"[289, 55, 32, 48]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4305.jpg,"[132, 31, 78, 108]",Negroid,Teenager,Neutral,Female,mid-dark,masked
cr_4307.jpg,"[240, 28, 60, 83]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4309.jpg,"[225, 60, 64, 92]",Negroid,20-30s,Happiness,Female,mid-dark,unmasked
cr_4311.jpg,"[120, 0, 157, 124]",Negroid,20-30s,Anger,Male,dark,unmasked
cr_4313.jpg,"[123, 39, 60, 76]",Negroid,Teenager,Fear,Male,mid-dark,masked
cr_4314.jpg,"[132, 46, 58, 70]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4318.jpg,"[126, 57, 86, 117]",Negroid,20-30s,Happiness,Male,dark,unmasked
cr_4319.jpg,"[76, 56, 85, 93]",Negroid,Kid,Neutral,Female,mid-dark,masked
cr_4320.jpg,"[166, 32, 47, 64]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4321.jpg,"[174, 51, 28, 32]",Mongoloid,40-50s,Neutral,Male,dark,unmasked
cr_4323.jpg,"[250, 54, 48, 67]",Negroid,20-30s,Sadness,Male,dark,masked
cr_4324.jpg,"[231, 55, 43, 56]",Negroid,Teenager,Neutral,Female,mid-dark,masked
cr_4324.jpg,"[102, 48, 39, 52]",Caucasian,Teenager,Surprise,Male,mid-light,masked
cr_4326.jpg,"[80, 26, 79, 82]",Mongoloid,40-50s,Neutral,Male,mid-light,masked
cr_4330.jpg,"[154, 53, 88, 139]",Negroid,20-30s,Happiness,Male,mid-dark,unmasked
cr_4331.jpg,"[213, 27, 53, 81]",Negroid,20-30s,Happiness,Male,mid-dark,masked
cr_4340.jpg,"[174, 69, 20, 27]",Caucasian,40-50s,Neutral,Male,light,unmasked
cr_4340.jpg,"[323, 173, 12, 15]",Caucasian,20-30s,Neutral,Male,light,unmasked
cr_4342.jpg,"[142, 57, 95, 137]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4343.jpg,"[208, 34, 40, 49]",Negroid,20-30s,Neutral,Male,dark,masked
cr_4344.jpg,"[187, 59, 75, 106]",Negroid,20-30s,Neutral,Female,dark,masked
cr_4344.jpg,"[63, 47, 70, 98]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4345.jpg,"[146, 84, 29, 33]",Caucasian,20-30s,Neutral,Male,light,unmasked
cr_4345.jpg,"[303, 25, 42, 53]",Negroid,20-30s,Happiness,Male,mid-dark,unmasked
cr_4349.jpg,"[215, 72, 40, 51]",Caucasian,40-50s,Neutral,Male,light,unmasked
cr_4349.jpg,"[316, 37, 36, 47]",Mongoloid,20-30s,Sadness,Female,mid-light,unmasked
cr_4349.jpg,"[140, 39, 43, 48]",Negroid,20-30s,Neutral,Female,mid-dark,unmasked
cr_4351.jpg,"[89, 99, 38, 40]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4351.jpg,"[168, 84, 41, 50]",Negroid,20-30s,Neutral,Male,mid-dark,masked
cr_4351.jpg,"[223, 79, 44, 54]",Negroid,20-30s,Neutral,Female,mid-dark,masked
cr_4352.jpg,"[166, 25, 60, 86]",Negroid,Teenager,Sadness,Male,dark,unmasked
